日期時間,開盤,最高,最低,收盤,漲跌,漲跌幅(%),成交量,MA20,MA65,MA130,MA260,  MA5,  MA10,  MA24,
2024/03/20 13:30,0.10,0.50,0.10,0.20,▲0.10, 100％ ,205,2.27999997697771,13.7707692163495,47.516153838944,51.3003846099457,2153↑,1184↓,1484↑
2024/03/20 12:45,0.20,0.30,0.10,0.10,▼0.20,- 66.67％ ,729,2.74999999590218,14.4061538316883,48.1684615312287,51.3130769176265,2142↑,1219↑,1482↑
2024/03/20 11:45,0.40,0.50,0.10,0.30,▼0.20,- 40％ ,595,3.19499999582767,15.0892307547423,48.7676923004481,51.3261538406977,2003↑,1209↓,1460↑
2024/03/20 10:45,0.60,0.60,0.30,0.50,- 0.00, 0％ ,748,3.64999997615814,15.8076922930204,49.4269230695871,51.3384615329596,1918↑,1249↓,1445↑
2024/03/20 09:45,0.60,4.20,0.50,0.50,▼1.20,- 70.59％ ,8488,3.84499998092651,16.5384615237896,50.023076915741,51.349999994498,1819↑,1441↑,1439↑
2024/03/20 05:00,2.90,3.60,1.50,1.70,▼0.70,- 29.17％ ,148,4.46999998092651,17.2692307545589,50.6038461465102,51.3615384560365,214↓,777↑,1143↓
2024/03/20 04:00,3.10,3.10,2.30,2.40,▼0.40,- 14.29％ ,35,5.05999997854233,18.181538446133,51.2523076846049,51.3703846096993,297↓,776↓,1218↓
2024/03/20 03:00,1.80,3.20,1.70,2.80,▲1.00, 55.56％ ,173,5.66499997377396,19.1446153677427,51.8953846069483,51.3784615324094,416↓,790↓,1258↓
2024/03/20 02:00,3.40,3.60,1.70,1.80,▼1.50,- 45.45％ ,250,6.22499997615814,20.1476922915532,52.6507692226997,51.379230763362,580↓,803↓,1313↓
2024/03/20 01:00,2.30,3.60,2.00,3.30,▲1.20, 57.14％ ,465,6.78499997854233,21.2430769076714,53.3369230692203,51.3838461481608,1063↓,843↓,1322↓
