日期時間,開盤,最高,最低,收盤,漲跌,漲跌幅(%),成交量,MA5,MA10,MA20,MA65,MA130,MA260,  MA5,  MA10,  MA24,
2024/03/20,805.00,950.00,750.00,750.00,▼120.00,- 13.79％ ,100,841,841,555.95,205.807692307692,127.630769230769,0,128↓,488↓,1860↓
2024/03/19,910.00,945.00,765.00,870.00,▼45.00,- 4.92％ ,50,878,822,526.5,194.915384615385,122.469230769231,0,139↓,598↓,1873↓
2024/03/18,760.00,905.00,720.00,915.00,▲185.00, 25.34％ ,225,896,781.5,489.45,182.284615384615,116.376923076923,0,289↓,690↓,1883↓
2024/03/15,960.00,960.00,735.00,730.00,▼210.00,- 22.34％ ,190,863,730.6,450,168.884615384615,109.961538461538,0,446↓,1063↓,1887↓
2024/03/14,950.00,975.00,805.00,940.00,▲5.00, 0.53％ ,73,881,675.9,420.6,158.561538461538,105.007692307692,0,632↓,1527↓,1897↓
2024/03/13,970.00,1070.00,910.00,935.00,▼25.00,- 2.6％ ,155,841,601.8,375.4,145.069230769231,98.3846153846154,0,847↓,1870↓,1902↑
2024/03/12,775.00,965.00,705.00,960.00,▲210.00, 28％ ,804,766,524,330.6,131.684615384615,91.8153846153846,0,1057↓,2251↓,1901↑
2024/03/11,865.00,985.00,710.00,750.00,▼70.00,- 8.54％ ,1010,667,448.6,284.2,117.746153846154,85.0076923076923,0,1090↓,2415↓,1875↑
2024/03/08,710.00,1030.00,695.00,820.00,▲80.00, 10.81％ ,1118,598.2,393.5,248.175,107.269230769231,79.9692307692308,0,1679↓,2782↓,1840↑
2024/03/07,565.00,805.00,540.00,740.00,▲180.00, 32.14％ ,1150,470.8,331,209.55,95.3538461538461,74.3384615384615,0,2423↓,2964↓,1797↑
2024/03/06,438.00,575.00,318.00,560.00,▲95.00, 20.43％ ,1204,362.6,270.9,175.15,84.9230769230769,69.3,0,2892↓,3124↓,1753↑
2024/03/05,427.00,505.00,402.00,465.00,▲59.00, 14.53％ ,970,282,231,149.35,77.2615384615385,65.5769230769231,0,3445↓,3138↓,1707↑
2024/03/04,176.00,430.00,158.00,406.00,▲223.00, 121.86％ ,3954,230.2,197.4,128.3,71.0923076923077,62.6230769230769,0,3740↓,3287↑,1671↑
2024/03/01,196.00,215.00,160.00,183.00,▼16.00,- 8.04％ ,4835,188.8,169.4,109.875,66.0923076923077,60.1,0,3885↑,3162↑,1506↑
2024/02/29,158.00,221.00,129.00,199.00,▲42.00, 26.75％ ,3498,191.2,165.3,102.6,64.2,59.2384615384615,0,3506↑,2881↑,1305↑
2024/02/27,209.00,230.00,123.00,157.00,▼49.00,- 23.79％ ,3967,179.2,149,94.45,62.1230769230769,58.3,0,3356↑,2572↑,1161↑
2024/02/26,201.00,225.00,162.00,206.00,▲7.00, 3.52％ ,2448,180,137.2,87.85,60.4769230769231,57.7384615384615,0,2831↓,2204↑,996↑
2024/02/23,206.00,247.00,191.00,199.00,▲4.00, 2.05％ ,4675,164.6,119.8,78.05,58.0769230769231,56.9769230769231,0,2833↑,1991↑,894↑
2024/02/22,139.00,200.00,126.00,195.00,▲56.00, 40.29％ ,2943,150,102.85,68.75,55.6307692307692,56.2153846153846,0,2440↑,1567↑,700↑
2024/02/21,169.00,183.00,132.00,139.00,▼22.00,- 13.66％ ,2746,139.4,88.1,59.725,53.1923076923077,55.6461538461538,0,2256↑,1291↑,578↑
2024/02/20,131.00,161.00,105.00,161.00,▲32.00, 24.81％ ,1343,118.8,79.4,53.825,51.5153846153846,55.5,0,1787↑,1030↑,464↑
2024/02/19,131.00,140.00,115.00,129.00,▲3.00, 2.38％ ,2457,94.4,67.7,47.525,49.4846153846154,55.2461538461538,0,1578↑,915↑,408↑
2024/02/16,140.00,164.00,126.00,126.00,▼16.00,- 11.27％ ,2710,75,59.2,42.725,48.1307692307692,55.2230769230769,0,1150↑,684↑,310↑
2024/02/15,38.00,153.00,32.00,142.00,▲106.00, 294.44％ ,2025,55.7,50.35,37.65,46.6692307692308,55.1153846153846,0,695↑,422↑,197↑
2024/02/05,36.00,42.00,26.50,36.00,▼3.00,- 7.69％ ,402,36.8,39.9,31.85,44.9615384615385,55.2692307692308,0,325↑,229↑,114↑
2024/02/02,29.00,43.00,29.00,39.00,▲7.00, 21.88％ ,296,40,39.9,31.65,44.9384615384615,56.2615384615385,0,272↑,199↑,99↑
2024/02/01,30.00,40.00,27.50,32.00,▲2.50, 8.47％ ,315,41,38.5,31.2,44.7153846153846,57.4692307692308,0,251↑,180↑,91↑
