日期時間,開盤,最高,最低,收盤,漲跌,漲跌幅(%),成交量,MA5,MA10,MA20,MA65,MA130,MA260,  MA5,  MA10,  MA24,
2024/03/01,600.00,600.00,530.00,575.00,▼5.00,- 0.86％ ,4,608,712,1080,0,0,0,12　,7↓,3　
2024/02/29,630.00,630.00,555.00,580.00,▼80.00,- 12.12％ ,5,626,744.5,1134.25,0,0,0,12↑,8↑,3　
2024/02/27,545.00,750.00,545.00,660.00,▲75.00, 12.82％ ,38,681,830.5,1190.75,0,0,0,11↑,7↑,3↑
2024/02/26,625.00,625.00,615.00,585.00,▼55.00,- 8.59％ ,6,706,908.5,1250.25,0,0,0,4↑,3　,1　
2024/02/23,590.00,600.00,575.00,640.00,▼25.00,- 3.76％ ,7,761,1004,1332.5,0,0,0,2↓,3↑,1　
2024/02/22,840.00,850.00,825.00,665.00,▼190.00,- 22.22％ ,4,816,1100,1414,0,0,0,3　,2　,1　
2024/02/21,855.00,855.00,855.00,855.00,▲70.00, 8.92％ ,1,863,1178.5,1488.25,0,0,0,3　,2↑,1　
2024/02/20,860.00,860.00,860.00,785.00,▼75.00,- 8.72％ ,0,980,1234,1544,0,0,0,3　,1　,1　
2024/02/19,915.00,915.00,915.00,860.00,▼55.00,- 6.01％ ,0,1111,1308.5,1606.75,0,0,0,3　,1　,1　
2024/02/16,860.00,895.00,860.00,915.00,▲15.00, 1.67％ ,9,1247,1376.5,1661.75,0,0,0,3↑,1↑,1↑
2024/02/15,925.00,980.00,900.00,900.00,▼540.00,- 37.5％ ,5,1384,1448,1719.5,0,0,0,1↑,0　,0　
2024/02/05,1440.00,1440.00,1440.00,1440.00,- 0.00, 0％ ,0,1494,1524,1774.5,0,0,0,0　,0　,0　
2024/02/02,1540.00,1540.00,1540.00,1440.00,▼100.00,- 6.49％ ,0,1488,1551,1800,0,0,0,0　,0　,0　
2024/02/01,1600.00,1600.00,1600.00,1540.00,▼60.00,- 3.75％ ,0,1506,1592,1829,0,0,0,0　,0　,0　
2024/01/31,1450.00,1450.00,1450.00,1600.00,▲150.00, 10.34％ ,0,1506,1661,1851.5,0,0,0,0　,0　,0　
2024/01/30,1410.00,1410.00,1410.00,1450.00,▲40.00, 2.84％ ,0,1512,1728,1870,0,0,0,0　,0　,0　
2024/01/29,1530.00,1530.00,1530.00,1410.00,▼120.00,- 7.84％ ,0,1554,1798,1884,0,0,0,0　,0　,0　
2024/01/26,1540.00,1540.00,1540.00,1530.00,▼10.00,- 0.65％ ,0,1614,1854,1897,0,0,0,0　,0　,0　
2024/01/25,1630.00,1630.00,1630.00,1540.00,▼90.00,- 5.52％ ,0,1678,1905,1904.5,0,0,0,0　,0　,0　
2024/01/24,1660.00,1660.00,1660.00,1630.00,▼30.00,- 1.81％ ,0,1816,1947,1911.5,0,0,0,0　,0　,0　
2024/01/23,1710.00,1710.00,1710.00,1660.00,▼50.00,- 2.92％ ,0,1944,1991,1920.5,0,0,0,0　,0　,0　
2024/01/22,1850.00,1850.00,1850.00,1710.00,▼140.00,- 7.57％ ,0,2042,2025,1932.5,0,0,0,0　,0　,0　
2024/01/19,2230.00,2230.00,2230.00,1850.00,▼380.00,- 17.04％ ,0,2094,2049,1945.5,0,0,0,0　,0　,0　
2024/01/18,2270.00,2270.00,2270.00,2230.00,▼40.00,- 1.76％ ,0,2132,2066,1953,0,0,0,0　,0　,0　
2024/01/17,2150.00,2150.00,2150.00,2270.00,▲120.00, 5.58％ ,0,2078,2042,0,0,0,0,0　,0　,0　
2024/01/16,1970.00,1970.00,1970.00,2150.00,▲180.00, 9.14％ ,0,2038,2012,0,0,0,0,0　,0　,0　
2024/01/15,2040.00,2040.00,2040.00,1970.00,▼70.00,- 3.43％ ,0,2008,1970,0,0,0,0,0　,0　,0　
2024/01/12,1960.00,1960.00,1960.00,2040.00,▲80.00, 4.08％ ,0,2004,1940,0,0,0,0,0　,0　,0　
2024/01/11,2070.00,2070.00,2070.00,1960.00,▼110.00,- 5.31％ ,0,2000,1904,0,0,0,0,0　,0　,0　
2024/01/10,2000.00,2000.00,2000.00,2070.00,▲70.00, 3.5％ ,0,2006,1876,0,0,0,0,0　,0　,0　
2024/01/09,1950.00,1950.00,1950.00,2000.00,▲50.00, 2.56％ ,0,1986,1850,0,0,0,0,0　,0　,0　
2024/01/08,2020.00,2020.00,2020.00,1950.00,▼70.00,- 3.47％ ,0,1932,1840,0,0,0,0,0　,0　,0　
2024/01/05,1990.00,1990.00,1990.00,2020.00,▲30.00, 1.51％ ,0,1876,1842,0,0,0,0,0　,0　,0　
2024/01/04,1970.00,1970.00,1970.00,1990.00,▲20.00, 1.02％ ,0,1808,1840,0,0,0,0,0　,0　,0　
2024/01/03,1730.00,1730.00,1730.00,1970.00,▲240.00, 13.87％ ,0,1746,0,0,0,0,0,0　,0　,0　
2024/01/02,1670.00,1670.00,1670.00,1730.00,▲60.00, 3.59％ ,0,1714,0,0,0,0,0,0　,0　,0　
2023/12/29,1680.00,1680.00,1680.00,1670.00,▼10.00,- 0.6％ ,0,1748,0,0,0,0,0,0　,0　,0　
2023/12/28,1680.00,1680.00,1680.00,1680.00,- 0.00, 0％ ,0,1808,0,0,0,0,0,0　,0　,0　
2023/12/27,1810.00,1810.00,1810.00,1680.00,▼130.00,- 7.18％ ,0,1872,0,0,0,0,0,0　,0　,0　
2023/12/26,1900.00,1900.00,1900.00,1810.00,▼90.00,- 4.74％ ,0,0,0,0,0,0,0,0　,0　,0　
2023/12/25,1970.00,1970.00,1970.00,1900.00,▼70.00,- 3.55％ ,0,0,0,0,0,0,0,0　,0　,0　
2023/12/22,2000.00,2000.00,2000.00,1970.00,▼30.00,- 1.5％ ,0,0,0,0,0,0,0,0　,0　,0　
2023/12/21,1880.00,1880.00,1880.00,2000.00,- 0.00, 0％ ,0,0,0,0,0,0,0,0　,0　,0　
