日期時間,開盤,最高,最低,收盤,漲跌,漲跌幅(%),成交量,MA20,MA65,MA130,MA260,  MA5,  MA10,  MA24,
2024/03/20 13:30,3.50,62.00,3.50,51.00,▲47.60, 1400％ ,33778,33.025,71,100.769230769231,278.176923076923,21521↑,11808↑,8129↑
2024/03/20 12:45,3.00,7.00,1.40,3.40,▲0.30, 9.68％ ,15907,31.925,71.6769230769231,102.207692307692,281.25,14840↑,8725↑,6731↑
2024/03/20 11:45,7.00,8.80,1.70,3.10,▼3.90,- 55.71％ ,12044,33.6299999952316,73.0861538446866,104.089230768497,284.506153845787,11856↑,7548↑,6083↑
2024/03/20 10:45,12.00,23.50,6.00,7.00,▼5.00,- 41.67％ ,21464,35.1,74.4692307692308,105.919230769231,287.763461538462,9828↑,6854↑,5610↑
2024/03/20 09:45,22.00,22.50,3.40,12.00,▼12.00,- 50％ ,24412,38.25,75.7923076923077,107.803846153846,291.005769230769,5931↑,5035↑,4760↑
2024/03/20 05:00,21.00,24.00,20.00,24.00,▲3.50, 17.07％ ,375,40.05,77.1307692307692,109.811538461538,294.228846153846,2095↓,2940↓,3819↓
2024/03/20 04:00,18.00,27.50,16.00,20.50,▲2.50, 13.89％ ,983,41.325,77.9307692307692,111.519230769231,297.405769230769,2610↓,2987↓,3949↓
2024/03/20 03:00,26.50,28.50,13.00,18.00,▼9.00,- 33.33％ ,1907,42.775,78.7384615384615,113.276923076923,300.807692307692,3240↓,3033↑,4005↓
2024/03/20 02:00,27.00,29.50,21.50,27.00,▼1.00,- 3.57％ ,1978,44.375,79.5692307692308,114.953846153846,304.219230769231,3880↓,3020↓,4113↑
2024/03/20 01:00,41.00,44.50,25.00,28.00,▼13.00,- 31.71％ ,5231,45.975,80.2307692307692,116.669230769231,307.596153846154,4139↑,3021↑,4068↑
2024/03/20 00:00,65.00,66.00,41.00,41.00,▼24.00,- 36.92％ ,2950,47.225,80.8923076923077,118.192307692308,310.969230769231,3785↑,2920↓,3906↑
2024/03/19 23:00,66.00,78.00,58.00,65.00,- 0.00, 0％ ,4136,47.35,81.3692307692308,119.8,314.292307692308,3365↑,3802↓,3806↑
2024/03/19 22:00,54.00,71.00,47.00,65.00,▲11.00, 20.37％ ,5105,46.25,81.5846153846154,121.4,317.523076923077,2825↑,4387↓,3721↑
2024/03/19 21:00,57.00,69.00,53.00,54.00,▼3.00,- 5.26％ ,3273,44.9,81.9384615384615,122.730769230769,320.907692307692,2160↑,5031↓,3570↑
2024/03/19 20:00,38.50,59.00,38.50,57.00,▲18.50, 48.05％ ,3463,44.025,82.4923076923077,123.6,324.334615384615,1903↓,6155↑,3508↓
2024/03/19 19:00,39.00,40.00,33.50,38.50,▼1.00,- 2.53％ ,846,43.15,82.8461538461538,124.453846153846,327.75,2055↓,5832↑,3573↓
2024/03/19 18:00,35.50,41.00,34.00,39.50,▲3.50, 9.72％ ,1440,43.275,83.6846153846154,125.557692307692,331.236538461538,4240↓,5782↑,3646↓
2024/03/19 17:00,36.50,42.50,30.50,36.00,▼0.50,- 1.37％ ,1777,43.175,84.7384615384615,126.807692307692,334.719230769231,5948↓,5707↑,3732↓
2024/03/19 16:00,34.50,40.50,31.50,36.50,▲2.50, 7.35％ ,1989,43.675,85.9230769230769,127.969230769231,338.215384615385,7902↓,5637↑,3795↓
2024/03/19 13:30,29.50,35.00,26.50,34.00,▲5.00, 17.24％ ,4221,44.175,87.0384615384615,129.057692307692,341.709615384615,10407↑,5621↑,3926↑
2024/03/19 12:45,38.00,50.00,26.00,29.00,▼8.50,- 22.67％ ,11774,45.975,88.2076923076923,130.142307692308,345.213461538462,9610↑,5547↑,3753↑
2024/03/19 11:45,32.50,41.00,25.50,37.50,▲5.00, 15.38％ ,9979,48.675,89.5153846153846,131.426923076923,348.736538461538,7324↑,4603↑,3270↑
2024/03/19 10:45,71.00,77.00,29.00,32.50,▼37.50,- 53.57％ ,11545,51.75,90.8153846153846,132.707692307692,352.226923076923,5467↑,4055↑,2878↑
2024/03/19 09:45,65.00,106.00,60.00,70.00,▲22.00, 45.83％ ,14517,55.625,92.1769230769231,134.242307692308,355.736538461538,3373↑,2991↑,2406↑
2024/03/19 05:00,49.00,50.00,43.00,48.00,▼1.50,- 3.03％ ,234,58.525,93.0692307692308,135.488461538462,359.101923076923,835↓,1673↓,1819↓
2024/03/19 04:00,49.00,52.00,46.50,49.50,- 0.00, 0％ ,346,62.125,94.0230769230769,137.065384615385,362.551923076923,1485↓,1704↓,1848↓
2024/03/19 03:00,51.00,55.00,43.50,49.50,▼0.50,- 1％ ,692,65.2,94.8615384615385,138.076923076923,365.573076923077,1882↓,1879↓,1889↓
2024/03/19 02:00,59.00,64.00,50.00,50.00,▼9.00,- 15.25％ ,1077,68.525,95.6846153846154,138.95,368.594230769231,2642↑,1958↓,1916↑
2024/03/19 01:00,54.00,60.00,48.50,59.00,▲6.00, 11.32％ ,1825,72.675,96.5615384615385,139.796153846154,371.613461538462,2608↑,2030↓,1889↑
2024/03/19 00:00,43.00,55.00,42.00,53.00,▲9.50, 21.84％ ,3484,76.125,97.3153846153846,140.534615384615,374.598076923077,2511↑,2348↑,1833↑
2024/03/18 23:00,42.50,45.50,38.00,43.50,▲0.50, 1.16％ ,2333,79.575,98.0538461538462,141.373076923077,377.605769230769,1923↑,2261↓,1704↑
2024/03/18 22:00,37.50,45.50,33.50,43.00,▲5.00, 13.16％ ,4493,84.25,98.9846153846154,142.4,380.65,1875↑,2377↑,1630↑
2024/03/18 21:00,37.00,39.00,36.00,38.00,▲1.50, 4.11％ ,906,88.5,99.9846153846154,143.476923076923,383.696153846154,1274↓,2258↓,1464↑
2024/03/18 20:00,40.50,40.50,36.00,36.50,▼3.00,- 7.59％ ,1339,92.75,100.876923076923,144.692307692308,386.761538461538,1452↓,2679↑,1462↓
2024/03/18 19:00,40.50,42.00,38.50,39.50,▼1.50,- 3.66％ ,542,97.275,101.869230769231,146.15,389.832692307692,2185↓,2554↑,1482↓
